2025-06-27T10:09:04.042464Z,nv_cpu_utilization,0.0
2025-06-27T10:10:04.042464Z,nv_cpu_utilization,0.0
2025-06-27T10:11:04.042464Z,nv_cpu_utilization,0.0
2025-06-27T10:12:04.042464Z,nv_cpu_utilization,0.0
2025-06-27T10:13:04.042464Z,nv_cpu_utilization,0.0
2025-06-27T10:14:04.042464Z,nv_cpu_utilization,0.0
2025-06-27T10:15:04.042464Z,nv_cpu_utilization,0.0
2025-06-27T10:16:04.042464Z,nv_cpu_utilization,0.0
2025-06-27T10:17:04.042464Z,nv_cpu_utilization,0.0
2025-06-27T10:18:04.042464Z,nv_cpu_utilization,0.0
2025-06-27T10:19:04.042464Z,nv_cpu_utilization,0.0
2025-06-27T10:20:04.042464Z,nv_cpu_utilization,0.0
2025-06-27T10:21:04.042464Z,nv_cpu_utilization,0.0
2025-06-27T10:22:04.042464Z,nv_cpu_utilization,0.0
2025-06-27T10:23:04.042464Z,nv_cpu_utilization,0.0
2025-06-27T10:24:04.042464Z,nv_cpu_utilization,0.0
2025-06-27T10:25:04.042464Z,nv_cpu_utilization,0.0
2025-06-27T10:26:04.042464Z,nv_cpu_utilization,0.0
2025-06-27T10:27:04.042464Z,nv_cpu_utilization,0.0
2025-06-27T10:28:04.042464Z,nv_cpu_utilization,0.0
2025-06-27T10:29:04.042464Z,nv_cpu_utilization,0.0
2025-06-27T10:30:04.042464Z,nv_cpu_utilization,0.0
2025-06-27T10:31:04.042464Z,nv_cpu_utilization,0.0
2025-06-27T10:32:04.042464Z,nv_cpu_utilization,0.0
2025-06-27T10:33:04.042464Z,nv_cpu_utilization,0.0
2025-06-27T10:34:04.042464Z,nv_cpu_utilization,0.0
2025-06-27T10:35:04.042464Z,nv_cpu_utilization,0.0
2025-06-27T10:36:04.042464Z,nv_cpu_utilization,0.0
2025-06-27T10:37:04.042464Z,nv_cpu_utilization,0.0
2025-06-27T10:38:04.042464Z,nv_cpu_utilization,0.0
2025-06-27T10:39:04.042464Z,nv_cpu_utilization,0.0
2025-06-27T10:40:04.042464Z,nv_cpu_utilization,0.0
2025-06-27T10:41:04.042464Z,nv_cpu_utilization,0.0
2025-06-27T10:42:04.042464Z,nv_cpu_utilization,0.0
2025-06-27T10:43:04.042464Z,nv_cpu_utilization,0.0
2025-06-27T10:44:04.042464Z,nv_cpu_utilization,0.0
2025-06-27T10:45:04.042464Z,nv_cpu_utilization,0.0
2025-06-27T10:46:04.042464Z,nv_cpu_utilization,0.0
2025-06-27T10:47:04.042464Z,nv_cpu_utilization,0.0
2025-06-27T10:48:04.042464Z,nv_cpu_utilization,0.0
2025-06-27T10:49:04.042464Z,nv_cpu_utilization,0.0
2025-06-27T10:50:04.042464Z,nv_cpu_utilization,0.0
2025-06-27T10:51:04.042464Z,nv_cpu_utilization,0.0
2025-06-27T10:52:04.042464Z,nv_cpu_utilization,0.0
2025-06-27T10:53:04.042464Z,nv_cpu_utilization,0.0
2025-06-27T10:54:04.042464Z,nv_cpu_utilization,0.0
2025-06-27T10:55:04.042464Z,nv_cpu_utilization,0.0
2025-06-27T10:06:04.042464Z,nv_inference_compute_infer_duration_us,147518.95
2025-06-27T10:07:04.042464Z,nv_inference_compute_infer_duration_us,139438.06
2025-06-27T10:08:04.042464Z,nv_inference_compute_infer_duration_us,143790.26
2025-06-27T10:09:04.042464Z,nv_inference_compute_infer_duration_us,143377.66
2025-06-27T10:10:04.042464Z,nv_inference_compute_infer_duration_us,144539.93
2025-06-27T10:11:04.042464Z,nv_inference_compute_infer_duration_us,134995.38
2025-06-27T10:12:04.042464Z,nv_inference_compute_infer_duration_us,152576.65
2025-06-27T10:13:04.042464Z,nv_inference_compute_infer_duration_us,120726.71
2025-06-27T10:14:04.042464Z,nv_inference_compute_infer_duration_us,115117.13
2025-06-27T10:15:04.042464Z,nv_inference_compute_infer_duration_us,132921.19
2025-06-27T10:16:04.042464Z,nv_inference_compute_infer_duration_us,113731.72
2025-06-27T10:17:04.042464Z,nv_inference_compute_infer_duration_us,127940.38
2025-06-27T10:18:04.042464Z,nv_inference_compute_infer_duration_us,140602.98
2025-06-27T10:19:04.042464Z,nv_inference_compute_infer_duration_us,118088.52
2025-06-27T10:20:04.042464Z,nv_inference_compute_infer_duration_us,129831.82
2025-06-27T10:21:04.042464Z,nv_inference_compute_infer_duration_us,116024.45
2025-06-27T10:22:04.042464Z,nv_inference_compute_infer_duration_us,118009.1
2025-06-27T10:23:04.042464Z,nv_inference_compute_infer_duration_us,141690.23
2025-06-27T10:24:04.042464Z,nv_inference_compute_infer_duration_us,132395.8
2025-06-27T10:25:04.042464Z,nv_inference_compute_infer_duration_us,115117.03
2025-06-27T10:26:04.042464Z,nv_inference_compute_infer_duration_us,141468.58
2025-06-27T10:27:04.042464Z,nv_inference_compute_infer_duration_us,128962.23
2025-06-27T10:28:04.042464Z,nv_inference_compute_infer_duration_us,150299.04
2025-06-27T10:29:04.042464Z,nv_inference_compute_infer_duration_us,135671.79
2025-06-27T10:30:04.042464Z,nv_inference_compute_infer_duration_us,104767.83
2025-06-27T10:31:04.042464Z,nv_inference_compute_infer_duration_us,106087.4
2025-06-27T10:32:04.042464Z,nv_inference_compute_infer_duration_us,110947.3
2025-06-27T10:33:04.042464Z,nv_inference_compute_infer_duration_us,130512.9
2025-06-27T10:34:04.042464Z,nv_inference_compute_infer_duration_us,119490.73
2025-06-27T10:35:04.042464Z,nv_inference_compute_infer_duration_us,153699.42
2025-06-27T10:36:04.042464Z,nv_inference_compute_infer_duration_us,140793.16
2025-06-27T10:37:04.042464Z,nv_inference_compute_infer_duration_us,106032.03
2025-06-27T10:38:04.042464Z,nv_inference_compute_infer_duration_us,147810.18
2025-06-27T10:39:04.042464Z,nv_inference_compute_infer_duration_us,128896.32
2025-06-27T10:40:04.042464Z,nv_inference_compute_infer_duration_us,137411.48
2025-06-27T10:41:04.042464Z,nv_inference_compute_infer_duration_us,129725.23
2025-06-27T10:42:04.042464Z,nv_inference_compute_infer_duration_us,152099.87
2025-06-27T10:43:04.042464Z,nv_inference_compute_infer_duration_us,113400.95
2025-06-27T10:44:04.042464Z,nv_inference_compute_infer_duration_us,148106.66
2025-06-27T10:45:04.042464Z,nv_inference_compute_infer_duration_us,155576.06
2025-06-27T10:46:04.042464Z,nv_inference_compute_infer_duration_us,142387.01
2025-06-27T10:47:04.042464Z,nv_inference_compute_infer_duration_us,133044.45
2025-06-27T10:48:04.042464Z,nv_inference_compute_infer_duration_us,141584.72
2025-06-27T10:49:04.042464Z,nv_inference_compute_infer_duration_us,134157.6
2025-06-27T10:50:04.042464Z,nv_inference_compute_infer_duration_us,127384.27
2025-06-27T10:51:04.042464Z,nv_inference_compute_infer_duration_us,128191.05
2025-06-27T10:52:04.042464Z,nv_inference_compute_infer_duration_us,128776.04
2025-06-27T10:53:04.042464Z,nv_inference_compute_infer_duration_us,142648.4
2025-06-27T10:54:04.042464Z,nv_inference_compute_infer_duration_us,134539.47
2025-06-27T10:55:04.042464Z,nv_inference_compute_infer_duration_us,116363.39
2025-06-27T10:06:04.042464Z,nv_inference_compute_infer_summary_us_count,1.07
2025-06-27T10:07:04.042464Z,nv_inference_compute_infer_summary_us_count,1.04
2025-06-27T10:08:04.042464Z,nv_inference_compute_infer_summary_us_count,1.11
2025-06-27T10:09:04.042464Z,nv_inference_compute_infer_summary_us_count,0.93
2025-06-27T10:10:04.042464Z,nv_inference_compute_infer_summary_us_count,0.95
2025-06-27T10:11:04.042464Z,nv_inference_compute_infer_summary_us_count,1.07
2025-06-27T10:12:04.042464Z,nv_inference_compute_infer_summary_us_count,1.03
2025-06-27T10:13:04.042464Z,nv_inference_compute_infer_summary_us_count,1.14
2025-06-27T10:14:04.042464Z,nv_inference_compute_infer_summary_us_count,1.17
2025-06-27T10:15:04.042464Z,nv_inference_compute_infer_summary_us_count,0.85
2025-06-27T10:16:04.042464Z,nv_inference_compute_infer_summary_us_count,0.81
2025-06-27T10:17:04.042464Z,nv_inference_compute_infer_summary_us_count,0.9
2025-06-27T10:18:04.042464Z,nv_inference_compute_infer_summary_us_count,0.95
2025-06-27T10:19:04.042464Z,nv_inference_compute_infer_summary_us_count,0.99
2025-06-27T10:20:04.042464Z,nv_inference_compute_infer_summary_us_count,1.11
2025-06-27T10:21:04.042464Z,nv_inference_compute_infer_summary_us_count,0.99
2025-06-27T10:22:04.042464Z,nv_inference_compute_infer_summary_us_count,0.95
2025-06-27T10:23:04.042464Z,nv_inference_compute_infer_summary_us_count,1.07
2025-06-27T10:24:04.042464Z,nv_inference_compute_infer_summary_us_count,1.1
2025-06-27T10:25:04.042464Z,nv_inference_compute_infer_summary_us_count,1.17
2025-06-27T10:26:04.042464Z,nv_inference_compute_infer_summary_us_count,1.14
2025-06-27T10:27:04.042464Z,nv_inference_compute_infer_summary_us_count,0.81
2025-06-27T10:28:04.042464Z,nv_inference_compute_infer_summary_us_count,0.86
2025-06-27T10:29:04.042464Z,nv_inference_compute_infer_summary_us_count,0.95
2025-06-27T10:30:04.042464Z,nv_inference_compute_infer_summary_us_count,0.85
2025-06-27T10:31:04.042464Z,nv_inference_compute_infer_summary_us_count,1.11
2025-06-27T10:32:04.042464Z,nv_inference_compute_infer_summary_us_count,1.08
2025-06-27T10:33:04.042464Z,nv_inference_compute_infer_summary_us_count,0.81
2025-06-27T10:34:04.042464Z,nv_inference_compute_infer_summary_us_count,1.13
2025-06-27T10:35:04.042464Z,nv_inference_compute_infer_summary_us_count,0.86
2025-06-27T10:36:04.042464Z,nv_inference_compute_infer_summary_us_count,0.96
2025-06-27T10:37:04.042464Z,nv_inference_compute_infer_summary_us_count,0.81
2025-06-27T10:38:04.042464Z,nv_inference_compute_infer_summary_us_count,0.97
2025-06-27T10:39:04.042464Z,nv_inference_compute_infer_summary_us_count,0.98
2025-06-27T10:40:04.042464Z,nv_inference_compute_infer_summary_us_count,1.04
2025-06-27T10:41:04.042464Z,nv_inference_compute_infer_summary_us_count,1.11
2025-06-27T10:42:04.042464Z,nv_inference_compute_infer_summary_us_count,0.89
2025-06-27T10:43:04.042464Z,nv_inference_compute_infer_summary_us_count,1.2
2025-06-27T10:44:04.042464Z,nv_inference_compute_infer_summary_us_count,0.86
2025-06-27T10:45:04.042464Z,nv_inference_compute_infer_summary_us_count,0.97
2025-06-27T10:46:04.042464Z,nv_inference_compute_infer_summary_us_count,0.92
2025-06-27T10:47:04.042464Z,nv_inference_compute_infer_summary_us_count,1.0
2025-06-27T10:48:04.042464Z,nv_inference_compute_infer_summary_us_count,1.17
2025-06-27T10:49:04.042464Z,nv_inference_compute_infer_summary_us_count,0.98
2025-06-27T10:50:04.042464Z,nv_inference_compute_infer_summary_us_count,0.95
2025-06-27T10:51:04.042464Z,nv_inference_compute_infer_summary_us_count,1.07
2025-06-27T10:52:04.042464Z,nv_inference_compute_infer_summary_us_count,0.86
2025-06-27T10:53:04.042464Z,nv_inference_compute_infer_summary_us_count,0.82
2025-06-27T10:54:04.042464Z,nv_inference_compute_infer_summary_us_count,1.04
2025-06-27T10:55:04.042464Z,nv_inference_compute_infer_summary_us_count,0.95
2025-06-27T10:06:04.042464Z,nv_inference_compute_infer_summary_us_sum,145573.17
2025-06-27T10:07:04.042464Z,nv_inference_compute_infer_summary_us_sum,119013.95
2025-06-27T10:08:04.042464Z,nv_inference_compute_infer_summary_us_sum,114606.42
2025-06-27T10:09:04.042464Z,nv_inference_compute_infer_summary_us_sum,124428.65
2025-06-27T10:10:04.042464Z,nv_inference_compute_infer_summary_us_sum,124993.84
2025-06-27T10:11:04.042464Z,nv_inference_compute_infer_summary_us_sum,133722.22
2025-06-27T10:12:04.042464Z,nv_inference_compute_infer_summary_us_sum,109002.69
2025-06-27T10:13:04.042464Z,nv_inference_compute_infer_summary_us_sum,137362.57
2025-06-27T10:14:04.042464Z,nv_inference_compute_infer_summary_us_sum,147056.33
2025-06-27T10:15:04.042464Z,nv_inference_compute_infer_summary_us_sum,110815.21
2025-06-27T10:16:04.042464Z,nv_inference_compute_infer_summary_us_sum,142737.88
2025-06-27T10:17:04.042464Z,nv_inference_compute_infer_summary_us_sum,125990.26
2025-06-27T10:18:04.042464Z,nv_inference_compute_infer_summary_us_sum,120243.97
2025-06-27T10:19:04.042464Z,nv_inference_compute_infer_summary_us_sum,141265.23
2025-06-27T10:20:04.042464Z,nv_inference_compute_infer_summary_us_sum,120566.12
2025-06-27T10:21:04.042464Z,nv_inference_compute_infer_summary_us_sum,106497.6
2025-06-27T10:22:04.042464Z,nv_inference_compute_infer_summary_us_sum,122741.33
2025-06-27T10:23:04.042464Z,nv_inference_compute_infer_summary_us_sum,112875.26
2025-06-27T10:24:04.042464Z,nv_inference_compute_infer_summary_us_sum,135543.96
2025-06-27T10:25:04.042464Z,nv_inference_compute_infer_summary_us_sum,149020.12
2025-06-27T10:26:04.042464Z,nv_inference_compute_infer_summary_us_sum,112695.83
2025-06-27T10:27:04.042464Z,nv_inference_compute_infer_summary_us_sum,133647.05
2025-06-27T10:28:04.042464Z,nv_inference_compute_infer_summary_us_sum,132547.86
2025-06-27T10:29:04.042464Z,nv_inference_compute_infer_summary_us_sum,123622.41
2025-06-27T10:30:04.042464Z,nv_inference_compute_infer_summary_us_sum,144579.77
2025-06-27T10:31:04.042464Z,nv_inference_compute_infer_summary_us_sum,112824.59
2025-06-27T10:32:04.042464Z,nv_inference_compute_infer_summary_us_sum,127907.68
2025-06-27T10:33:04.042464Z,nv_inference_compute_infer_summary_us_sum,146732.5
2025-06-27T10:34:04.042464Z,nv_inference_compute_infer_summary_us_sum,123348.08
2025-06-27T10:35:04.042464Z,nv_inference_compute_infer_summary_us_sum,116559.78
2025-06-27T10:36:04.042464Z,nv_inference_compute_infer_summary_us_sum,123676.62
2025-06-27T10:37:04.042464Z,nv_inference_compute_infer_summary_us_sum,119357.32
2025-06-27T10:38:04.042464Z,nv_inference_compute_infer_summary_us_sum,143859.85
2025-06-27T10:39:04.042464Z,nv_inference_compute_infer_summary_us_sum,114434.51
2025-06-27T10:40:04.042464Z,nv_inference_compute_infer_summary_us_sum,134715.2
2025-06-27T10:41:04.042464Z,nv_inference_compute_infer_summary_us_sum,126720.1
2025-06-27T10:42:04.042464Z,nv_inference_compute_infer_summary_us_sum,115574.15
2025-06-27T10:43:04.042464Z,nv_inference_compute_infer_summary_us_sum,137021.56
2025-06-27T10:44:04.042464Z,nv_inference_compute_infer_summary_us_sum,130797.2
2025-06-27T10:45:04.042464Z,nv_inference_compute_infer_summary_us_sum,141790.73
2025-06-27T10:46:04.042464Z,nv_inference_compute_infer_summary_us_sum,131095.07
2025-06-27T10:47:04.042464Z,nv_inference_compute_infer_summary_us_sum,141750.32
2025-06-27T10:48:04.042464Z,nv_inference_compute_infer_summary_us_sum,123429.61
2025-06-27T10:49:04.042464Z,nv_inference_compute_infer_summary_us_sum,138035.22
2025-06-27T10:50:04.042464Z,nv_inference_compute_infer_summary_us_sum,109107.03
2025-06-27T10:51:04.042464Z,nv_inference_compute_infer_summary_us_sum,144506.17
2025-06-27T10:52:04.042464Z,nv_inference_compute_infer_summary_us_sum,110424.76
2025-06-27T10:53:04.042464Z,nv_inference_compute_infer_summary_us_sum,106733.76
2025-06-27T10:54:04.042464Z,nv_inference_compute_infer_summary_us_sum,125805.2
2025-06-27T10:55:04.042464Z,nv_inference_compute_infer_summary_us_sum,110084.2
2025-06-27T10:06:04.042464Z,nv_inference_compute_input_duration_us,1316.8
2025-06-27T10:07:04.042464Z,nv_inference_compute_input_duration_us,1360.23
2025-06-27T10:08:04.042464Z,nv_inference_compute_input_duration_us,1351.29
2025-06-27T10:09:04.042464Z,nv_inference_compute_input_duration_us,1410.16
2025-06-27T10:10:04.042464Z,nv_inference_compute_input_duration_us,1012.01
2025-06-27T10:11:04.042464Z,nv_inference_compute_input_duration_us,1327.01
2025-06-27T10:12:04.042464Z,nv_inference_compute_input_duration_us,1130.91
2025-06-27T10:13:04.042464Z,nv_inference_compute_input_duration_us,1060.64
2025-06-27T10:14:04.042464Z,nv_inference_compute_input_duration_us,1085.41
2025-06-27T10:15:04.042464Z,nv_inference_compute_input_duration_us,1008.62
2025-06-27T10:16:04.042464Z,nv_inference_compute_input_duration_us,968.0
2025-06-27T10:17:04.042464Z,nv_inference_compute_input_duration_us,1396.38
2025-06-27T10:18:04.042464Z,nv_inference_compute_input_duration_us,1398.8
2025-06-27T10:19:04.042464Z,nv_inference_compute_input_duration_us,1101.25
2025-06-27T10:20:04.042464Z,nv_inference_compute_input_duration_us,1107.83
2025-06-27T10:21:04.042464Z,nv_inference_compute_input_duration_us,1055.58
2025-06-27T10:22:04.042464Z,nv_inference_compute_input_duration_us,1069.92
2025-06-27T10:23:04.042464Z,nv_inference_compute_input_duration_us,1121.49
2025-06-27T10:24:04.042464Z,nv_inference_compute_input_duration_us,1165.64
2025-06-27T10:25:04.042464Z,nv_inference_compute_input_duration_us,972.41
2025-06-27T10:26:04.042464Z,nv_inference_compute_input_duration_us,1041.91
2025-06-27T10:27:04.042464Z,nv_inference_compute_input_duration_us,1070.55
2025-06-27T10:28:04.042464Z,nv_inference_compute_input_duration_us,1213.25
2025-06-27T10:29:04.042464Z,nv_inference_compute_input_duration_us,1174.19
2025-06-27T10:30:04.042464Z,nv_inference_compute_input_duration_us,1339.24
2025-06-27T10:31:04.042464Z,nv_inference_compute_input_duration_us,1029.69
2025-06-27T10:32:04.042464Z,nv_inference_compute_input_duration_us,1022.35
2025-06-27T10:33:04.042464Z,nv_inference_compute_input_duration_us,1352.01
2025-06-27T10:34:04.042464Z,nv_inference_compute_input_duration_us,1171.28
2025-06-27T10:35:04.042464Z,nv_inference_compute_input_duration_us,1342.02
2025-06-27T10:36:04.042464Z,nv_inference_compute_input_duration_us,980.06
2025-06-27T10:37:04.042464Z,nv_inference_compute_input_duration_us,1163.26
2025-06-27T10:38:04.042464Z,nv_inference_compute_input_duration_us,1103.72
2025-06-27T10:39:04.042464Z,nv_inference_compute_input_duration_us,1150.75
2025-06-27T10:40:04.042464Z,nv_inference_compute_input_duration_us,1073.99
2025-06-27T10:41:04.042464Z,nv_inference_compute_input_duration_us,1151.62
2025-06-27T10:42:04.042464Z,nv_inference_compute_input_duration_us,1156.21
2025-06-27T10:43:04.042464Z,nv_inference_compute_input_duration_us,1114.19
2025-06-27T10:44:04.042464Z,nv_inference_compute_input_duration_us,1182.68
2025-06-27T10:45:04.042464Z,nv_inference_compute_input_duration_us,1063.99
2025-06-27T10:46:04.042464Z,nv_inference_compute_input_duration_us,1285.42
2025-06-27T10:47:04.042464Z,nv_inference_compute_input_duration_us,1096.24
2025-06-27T10:48:04.042464Z,nv_inference_compute_input_duration_us,1215.57
2025-06-27T10:49:04.042464Z,nv_inference_compute_input_duration_us,967.07
2025-06-27T10:50:04.042464Z,nv_inference_compute_input_duration_us,1301.19
2025-06-27T10:51:04.042464Z,nv_inference_compute_input_duration_us,988.78
2025-06-27T10:52:04.042464Z,nv_inference_compute_input_duration_us,1080.5
2025-06-27T10:53:04.042464Z,nv_inference_compute_input_duration_us,997.93
2025-06-27T10:54:04.042464Z,nv_inference_compute_input_duration_us,988.81
2025-06-27T10:55:04.042464Z,nv_inference_compute_input_duration_us,1188.03
2025-06-27T10:06:04.042464Z,nv_inference_compute_input_summary_us_count,1.16
2025-06-27T10:07:04.042464Z,nv_inference_compute_input_summary_us_count,1.06
2025-06-27T10:08:04.042464Z,nv_inference_compute_input_summary_us_count,1.17
